시도교육청코드,시도교육청명,표준학교코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220921,785,채소비빔밥/약고추장  (5.6.10.)<br/>계란파국  (1.9.13.)<br/>모듬과일  <br/>백김치  <br/>오레오찰보리빵  (1.2.5.6.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,472.6 Kcal,탄수화물(g) : 81.1<br/>단백질(g) : 19.9<br/>지방(g) : 10.9<br/>비타민A(R.E) : 368.9<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 25.6<br/>칼슘(mg) : 190.7<br/>철분(mg) : 3.4,20220928
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220920,785,찰보리밥  <br/>브로콜리감자스프  (2.5.6.)<br/>실곤약채소무침  (5.6.)<br/>함박스테이크(수제)  (1.5.6.10.16.)<br/>배추김치  (9.)<br/>함박스테이크소스(수제)  (2.5.6.12.13.)<br/>파인애플  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,527.1 Kcal,탄수화물(g) : 82.7<br/>단백질(g) : 23.7<br/>지방(g) : 13.5<br/>비타민A(R.E) : 138.3<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 27.1<br/>칼슘(mg) : 119.0<br/>철분(mg) : 2.6,20220927
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220919,785,율무밥  <br/>청국장찌개  (5.6.9.)<br/>간장떡볶이  (5.6.16.)<br/>참치채소전  (1.5.6.)<br/>깍두기  (9.)<br/>사과  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,576.5 Kcal,탄수화물(g) : 94.8<br/>단백질(g) : 21.3<br/>지방(g) : 12.9<br/>비타민A(R.E) : 112.3<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 6.1<br/>칼슘(mg) : 147.0<br/>철분(mg) : 4.7,20220926
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220916,785,기장쌀밥  <br/>우렁살된장국  (5.6.13.)<br/>오향장육/소스  (5.6.10.)<br/>상추겉절이  (5.6.13.)<br/>배추김치  (9.)<br/>귤  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,486.1 Kcal,탄수화물(g) : 70.1<br/>단백질(g) : 32.1<br/>지방(g) : 10.0<br/>비타민A(R.E) : 65.9<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 37.9<br/>칼슘(mg) : 230.1<br/>철분(mg) : 4.0,20220923
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220915,785,가바쌀밥  <br/>쇠고기버섯국  (5.6.16.)<br/>오절판/무쌈  (1.5.6.)<br/>삼치데리구이  (5.6.18.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,527.8 Kcal,탄수화물(g) : 66.5<br/>단백질(g) : 27.1<br/>지방(g) : 17.6<br/>비타민A(R.E) : 94.2<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 8.3<br/>칼슘(mg) : 107.6<br/>철분(mg) : 2.7,20220922
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220914,785,치킨데리소스볶음밥  (1.5.6.)<br/>순두부김치국  (5.9.)<br/>망고채소샐러드  (12.)<br/>깍두기  (9.)<br/>회오리감자  (5.6.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,612.0 Kcal,탄수화물(g) : 80.4<br/>단백질(g) : 23.2<br/>지방(g) : 24.2<br/>비타민A(R.E) : 296.0<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 14.4<br/>칼슘(mg) : 142.3<br/>철분(mg) : 3.4,20220921
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220913,785,검정쌀밥  <br/>한방닭곰탕  (5.6.15.)<br/>황포묵무침  (5.6.16.)<br/>오징어김치전  (5.6.9.17.)<br/>깍두기  (9.)<br/>키위  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,574.7 Kcal,탄수화물(g) : 78.6<br/>단백질(g) : 24.5<br/>지방(g) : 18.7<br/>비타민A(R.E) : 90.4<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 55.1<br/>칼슘(mg) : 129.3<br/>철분(mg) : 4.4,20220920
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220908,785,차수수밥  <br/>황태채무국  (1.5.6.)<br/>메추리알양송이조림  (1.5.6.)<br/>제육김치볶음  (5.6.9.10.)<br/>오이소박이  (9.)<br/>송편  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,548.7 Kcal,탄수화물(g) : 77.1<br/>단백질(g) : 36.0<br/>지방(g) : 11.9<br/>비타민A(R.E) : 141.7<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 9.8<br/>칼슘(mg) : 155.3<br/>철분(mg) : 4.1,20220915
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220907,785,쇠고기콩나물밥/부추양념장  (5.6.16.)<br/>유부된장국  (5.6.)<br/>배추김치  (9.)<br/>요구르트  (2.)<br/>피자핫도그(수제)  (1.2.5.6.12.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,570.9 Kcal,탄수화물(g) : 74.1<br/>단백질(g) : 21.2<br/>지방(g) : 14.8<br/>비타민A(R.E) : 73.4<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 9.6<br/>칼슘(mg) : 272.3<br/>철분(mg) : 3.3,20220914
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220906,785,차조밥  <br/>근대된장국  (5.6.)<br/>고구마깻잎닭갈비  (5.6.15.)<br/>옥수수치즈구이  (2.5.6.8.9.)<br/>배추김치  (9.)<br/>바나나라떼  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,571.7 Kcal,탄수화물(g) : 87.7<br/>단백질(g) : 33.0<br/>지방(g) : 12.6<br/>비타민A(R.E) : 392.0<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 8.4<br/>칼슘(mg) : 389.3<br/>철분(mg) : 3.5,20220913
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220905,785,기장쌀밥  <br/>모듬햄찌개  (5.6.9.10.12.)<br/>참나물두부깨무침  (5.)<br/>가자미카레구이  (2.5.6.)<br/>배추김치  (9.)<br/>꿀토마토  (12.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>두부 : 국내산<br/>콩 : 국내산,497.7 Kcal,탄수화물(g) : 66.0<br/>단백질(g) : 29.9<br/>지방(g) : 13.4<br/>비타민A(R.E) : 134.0<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 16.9<br/>칼슘(mg) : 149.1<br/>철분(mg) : 3.3,20220912
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220902,785,차수수밥  <br/>참치김치찌개  (5.6.13.)<br/>간장순살찜닭2  (5.6.15.18.)<br/>숙주미나리무침  (5.6.)<br/>깍두기  (9.)<br/>바나나  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>두부 : 국내산<br/>콩 : 국내산,461.6 Kcal,탄수화물(g) : 70.6<br/>단백질(g) : 30.6<br/>지방(g) : 7.7<br/>비타민A(R.E) : 104.1<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 8.6<br/>칼슘(mg) : 135.3<br/>철분(mg) : 4.5,20220909
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220901,785,율무밥  <br/>쇠고기미역국  (5.6.16.)<br/>도토리묵무침  (5.6.)<br/>베이컨계란말이  (1.5.6.10.)<br/>배추김치  (9.)<br/>귤  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,502.2 Kcal,탄수화물(g) : 66.0<br/>단백질(g) : 22.3<br/>지방(g) : 17.2<br/>비타민A(R.E) : 143.1<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 39.7<br/>칼슘(mg) : 139.0<br/>철분(mg) : 3.5,20220908
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220831,785,짜장밥  (5.6.10.)<br/>군만두/야채무침  (5.6.10.16.18.)<br/>배추김치  (9.)<br/>슬림단무지  <br/>요구르트  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,654.9 Kcal,탄수화물(g) : 108.0<br/>단백질(g) : 17.7<br/>지방(g) : 18.3<br/>비타민A(R.E) : 173.5<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 12.4<br/>칼슘(mg) : 130.0<br/>철분(mg) : 8.2,20220907
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220830,785,율무밥  <br/>쇠고기무국  (5.6.16.)<br/>삼치유자청구이  (5.6.)<br/>콩나물오색채  (5.6.8.9.)<br/>배추김치  (9.)<br/>멜론  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,463.3 Kcal,탄수화물(g) : 66.0<br/>단백질(g) : 27.4<br/>지방(g) : 10.6<br/>비타민A(R.E) : 28.9<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 11.0<br/>칼슘(mg) : 113.3<br/>철분(mg) : 2.7,20220906
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220829,785,검정쌀밥  <br/>북어포콩나물국  (5.6.13.)<br/>비름나물무침  (5.6.)<br/>미트볼토마토소스조림  (5.6.10.12.16.)<br/>배추김치  (9.)<br/>짜먹는요구르트  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,541.2 Kcal,탄수화물(g) : 76.1<br/>단백질(g) : 21.9<br/>지방(g) : 17.2<br/>비타민A(R.E) : 200.3<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 16.3<br/>칼슘(mg) : 155.6<br/>철분(mg) : 3.3,20220905
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220826,785,찰옥수수밥  <br/>들깨감자국  (5.6.)<br/>삼색묵무침  (5.6.13.)<br/>깐풍소스치킨(흑초)  (5.6.15.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,538.1 Kcal,탄수화물(g) : 74.8<br/>단백질(g) : 26.4<br/>지방(g) : 15.3<br/>비타민A(R.E) : 98.4<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 9.6<br/>칼슘(mg) : 125.5<br/>철분(mg) : 6.0,20220902
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220825,785,기장쌀밥  <br/>종합어묵국  (5.6.8.9.18.)<br/>매콤돼지갈비찜  (5.6.10.)<br/>감자채파프리카볶음  (5.6.)<br/>배추김치  (9.)<br/>키위  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,579.9 Kcal,탄수화물(g) : 83.1<br/>단백질(g) : 30.8<br/>지방(g) : 15.8<br/>비타민A(R.E) : 128.9<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 59.3<br/>칼슘(mg) : 129.5<br/>철분(mg) : 3.7,20220901
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220824,785,단호박카레라이스  (2.5.6.10.)<br/>발사믹소스채소샐러드  (5.6.12.)<br/>배추김치  (9.)<br/>바나나  <br/>에그타르트  (1.2.5.6.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,588.0 Kcal,탄수화물(g) : 100.9<br/>단백질(g) : 14.8<br/>지방(g) : 17.5<br/>비타민A(R.E) : 219.8<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 15.3<br/>칼슘(mg) : 51.4<br/>철분(mg) : 2.3,20220831
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220720,795,구운참치마요주먹밥  (1.2.5.6.10.16.)<br/>잔치국수  (1.5.6.13.)<br/>양념김치무침  (9.)<br/>슬림단무지  <br/>구슬아이스크림  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>두부 : 국내산<br/>콩 : 국내산,499.3 Kcal,탄수화물(g) : 74.2<br/>단백질(g) : 20.8<br/>지방(g) : 14.2<br/>비타민A(R.E) : 279.7<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 11.1<br/>칼슘(mg) : 193.9<br/>철분(mg) : 7.3,20220727
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220719,795,기장쌀밥  <br/>우렁살된장국  (5.6.13.)<br/>떡갈비구이  (1.2.5.6.10.12.13.)<br/>시리얼요거트샐러드  (1.2.5.6.12.13.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,591.9 Kcal,탄수화물(g) : 84.6<br/>단백질(g) : 27.3<br/>지방(g) : 16.9<br/>비타민A(R.E) : 98.9<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 15.8<br/>칼슘(mg) : 239.9<br/>철분(mg) : 5.4,20220726
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220718,795,율무밥  <br/>종합어묵국  (5.6.8.9.18.)<br/>진미채오이무침  (5.6.13.17.)<br/>등갈비조림(바베큐)  (5.6.10.12.)<br/>깍두기  (9.)<br/>자두  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,585.5 Kcal,탄수화물(g) : 67.2<br/>단백질(g) : 35.3<br/>지방(g) : 19.8<br/>비타민A(R.E) : 79.4<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 9.6<br/>칼슘(mg) : 126.1<br/>철분(mg) : 2.9,20220725
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220715,795,찹쌀밥  <br/>삼계탕  (13.15.)<br/>두부조림  (5.6.)<br/>브로콜리오이/초장  (5.6.13.17.)<br/>깍두기  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,572.2 Kcal,탄수화물(g) : 84.8<br/>단백질(g) : 33.7<br/>지방(g) : 11.8<br/>비타민A(R.E) : 82.9<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 9.3<br/>칼슘(mg) : 120.2<br/>철분(mg) : 4.3,20220722
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220714,795,혼합곡밥  (5.)<br/>쇠고기무국  (5.6.16.)<br/>얼갈이배추된장무침  (5.6.)<br/>삼치데리구이  (5.6.18.)<br/>배추김치  (9.)<br/>찰옥수수  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,508.5 Kcal,탄수화물(g) : 70.2<br/>단백질(g) : 27.4<br/>지방(g) : 14.4<br/>비타민A(R.E) : 95.4<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 14.2<br/>칼슘(mg) : 162.2<br/>철분(mg) : 3.2,20220721
